,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
51,51,51,51,51,51,246175344,23 29 48.703,-05 31 45.72,1,10.624,,5250-470-1,423-141508,23294869-0531455,,STAR,gri,rpm,13.1,2.2,5.6,2.3,,,11.637,0.109,11.118,0.116,,,11.161,0.02,10.583,0.01,10.394,0.01,,,9.522,0.028,9.153,0.03,8.987,0.025,5342,154,88,2.483,1.316,0.042,-0.927,0.8,0.2,8.894,0.441,6.641,0.9,0.298,0.018,0.001,0.099,1.60E-04,1076,48.65,771,0.037,0.011,0.009,AAA-222-111-000-0-0,86.4,
52,52,52,52,52,52,246175345,23 01 04.942,-05 31 45.64,1,12.189,,5248-263-1,423-140777,23010493-0531455,,STAR,gri,rpm,20.6,2.6,0.4,2.8,,,12.289,0.264,11.682,0.203,,,12.248,0.01,11.87,0.14,12.163,0.68,,,11.187,0.023,10.953,0.025,10.957,0.026,6230,188,188,4.21,0.12,0.168,-0.156,0.2,0.28,1.326,0.34,0.176,1.139,0.118,0.142,0.423,0.273,0.186,459.9,120.1,70.26,0.035,0.011,0.007,AAA-222-111-000-0-0,67.1,
53,53,53,53,53,53,246175346,23 30 07.210,-05 31 45.61,1,14.672,,,423-141515,23300719-0531455,8066-301-2-0093-0116,STAR,JHK,rpm,79.5,17.9,-27.3,18,,,,,,,,,,,,,,,,,12.328,0.026,11.674,0.022,11.44,0.024,3782,192,192,4.925,0.075,0.075,-0.009,0.2,0.24,0.342,0.077,0.074,0.381,0.091,0.109,8.334,4.633,2.568,105.7,28.28,29.85,0.023,0.011,0.007,AAA-222-111-000-0-0,109.8,
54,54,54,54,54,54,246175349,22 57 24.688,-05 31 45.32,1,16.613,,,,22572468-0531453,8054-301-1-0157-0139,STAR,gri,rpm,-6,2,11,2,,,,,,,20.183,0.068,17.685,0.006,16.562,0.004,16.153,0.004,15.948,0.007,14.811,0.037,14.161,0.039,14.053,0.064,4319,69,51,4.733,0.072,0.045,-0.217,0.25,0.3,0.549,0.057,0.08,0.609,0.065,0.091,3.482,1.28,0.619,632.6,77.19,106.4,0.037,0.013,0.007,AAA-222-111-000-0-0,21.1,
55,55,55,55,55,55,246175363,22 59 56.746,-05 31 44.62,1,14.775,,,423-140741,22595673-0531446,8066-301-2-0043-0021,STAR,gri,rpm,-4,4.8,-6,5.6,,,15.859,0.06,14.987,0.045,,,15.334,0.043,14.648,0.051,14.535,0.081,,,13.331,0.024,12.844,0.027,12.745,0.032,5105,122,122,3.882,0.665,0.931,-0.474,0.4,0.4,1.792,2.476,1.141,0.878,0.055,0.098,0.127,1.776,0.118,1216,1931,746.1,0.037,0.013,0.007,AAA-222-111-000-0-0,60.3,
56,56,56,56,56,56,246175384,23 51 39.100,-05 31 42.92,1,16.425,,,,23513910-0531429,7824-301-2-0302-0051,STAR,gri,rpm,-2,2,-2,2,,,,,,,18.445,0.019,16.995,0.004,16.397,0.004,16.18,0.005,16.041,0.007,15.173,0.043,14.731,0.042,14.65,0.09,5249,158,126,3.477,1.03,1.236,-1.006,0.5,0.9,2.378,6.197,1.719,0.814,0.071,0.085,0.026,2.079,0.026,3597,12570,2569,0.038,0.014,0.008,AAA-222-111-000-0-0,65.1,
57,57,57,57,57,57,246175433,23 18 56.932,-05 31 39.47,1,13.32,,,423-141261,23185692-0531395,,STAR,gri,rpm,3.6,1.6,-10.7,1.9,,,13.624,0.02,13.321,0.03,,,13.408,0.02,13.291,0.03,13.303,0.03,,,12.692,0.023,12.551,0.025,12.494,0.028,6770,67,245,4.114,0.132,0.02,-0.118,0.08,0.1,1.715,0.034,0.319,1.381,0.028,0.179,0.275,0.168,0.017,1254,37.61,244.9,0.054,0.001,0.017,AAA-222-111-000-0-0,25.5,
58,58,58,58,58,58,246175441,23 23 11.933,-05 31 38.90,1,16.568,,,,23231193-0531389,8066-301-2-0081-0167,EXTENDED,gri,,28,2,44,2,,,,,,,21.365,0.213,18.557,0.009,17.044,0.005,15.716,0.004,14.964,0.005,13.687,0.029,13.099,0.031,12.861,0.033,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,28.2,
59,59,59,59,59,59,246175458,23 29 35.944,-05 31 37.48,1,11.954,,,423-141504,23293594-0531374,,STAR,gri,rav,16.8,1.6,-21.9,2,,,12.779,0.01,12.11,0.02,,,12.398,0.03,11.93,0.04,11.764,0.01,,,10.886,0.024,10.621,0.022,10.549,0.023,5861,138,161,3.991,0.161,0.115,-0.045,0.12,0.12,1.749,0.325,0.323,1.129,0.121,0.101,0.194,0.164,0.069,481.9,82.97,83.64,0.037,0.011,0.008,AAA-222-111-000-0-0,23.4,
60,60,60,60,60,60,246175490,22 57 32.043,-05 31 34.69,1,16.559,,,423-140672,22573200-0531345,8054-301-1-0158-0124,STAR,JHK,rpm,14.8,6.2,-7.7,6.8,,,,,,,,,,,,,,,,,14.488,0.032,13.793,0.038,13.684,0.055,4225,210,210,4.755,0.078,0.065,-0.107,0.2,0.24,0.517,0.074,0.077,0.583,0.078,0.078,3.916,1.54,0.945,488.4,106.9,103.3,0.036,0.011,0.007,AAA-222-111-000-0-0,89,
61,61,61,61,61,61,246175495,23 18 39.144,-05 31 34.38,1,14.03,,,423-141251,23183914-0531344,8066-301-2-0074-0042,STAR,gri,rpm,6.4,2.4,-17,2.7,,,14.869,0.04,14.206,0.02,,,14.479,0.03,14.004,0.04,13.838,0.06,,,12.879,0.023,12.559,0.028,12.466,0.029,5844,140,140,4.409,0.065,0.26,-0.306,0.24,0.36,0.987,0.398,0.125,0.911,0.1,0.083,0.907,0.289,0.572,691.4,312.6,95.84,0.038,0.01,0.007,AAA-222-111-000-0-0,44.5,
62,62,62,62,62,62,246175503,23 30 31.186,-05 31 33.81,1,12.494,,,423-141522,23303117-0531338,,STAR,gri,rpm,20.9,1.1,1.6,1.3,,,13.231,0.03,12.633,0.01,,,12.91,0.02,12.476,0.01,12.315,0.05,,,11.498,0.023,11.244,0.025,11.139,0.019,6009,96,96,4.281,0.132,0.176,-0.142,0.2,0.2,1.235,0.293,0.201,1.063,0.102,0.122,0.541,0.297,0.248,456.7,116.1,78.57,0.038,0.013,0.008,AAA-222-111-000-0-0,30,
63,63,63,63,63,63,246175526,22 58 08.929,-05 31 32.43,1,15.993,,,423-140694,22580888-0531324,8066-301-2-0040-0094,STAR,JHK,rpm,4.5,5.5,-8.5,6.3,,,,,,,,,,,,,,,,,14.394,0.032,13.894,0.039,13.745,0.051,4939,247,296,4.595,0.075,0.9,-0.262,0.25,0.45,0.709,1.302,0.11,0.762,0.083,0.116,2.039,0.808,0.761,799.2,385.6,157,0.038,0.011,0.008,AAA-222-111-000-0-0,50.5,
64,64,64,64,64,64,246175535,23 18 09.158,-05 31 31.47,1,15.419,,,423-141237,23180915-0531314,8066-301-2-0073-0130,STAR,gri,rpm,-5.9,3.7,-21.3,4.7,,,16.537,0.14,15.724,0.08,,,16.104,0.053,15.405,0.04,15.126,0.04,,,14.005,0.024,13.548,0.027,13.452,0.039,5104,100,100,4.603,0.048,0.04,-0.406,0.3,0.42,0.707,0.066,0.084,0.745,0.076,0.091,2.041,0.558,0.324,704.5,78.71,97.09,0.037,0.011,0.007,AAA-222-111-000-0-0,35.6,
65,65,65,65,65,65,246175568,22 57 56.432,-05 31 29.41,1,11.863,,5241-1319-1,423-140686,22575641-0531294,,STAR,gri,plx,130.2,2.1,-115.8,2.5,,,12.682,0.246,11.973,0.184,,,12.301,0.03,11.884,0.04,11.676,0.06,,,10.728,0.022,10.399,0.025,10.307,0.023,5803,117,117,4.5,0.045,0.045,-0.643,0.36,0.42,0.842,0.079,0.072,0.803,0.095,0.059,1.353,0.274,0.228,194.1,19.16,19.16,0.033,0.01,0.006,AAA-222-111-000-0-0,44,
66,66,66,66,66,66,246175634,22 58 34.849,-05 31 24.53,1,12.994,,,423-140706,22583486-0531247,,STAR,gri,rpm,-3.9,2.1,-35,2.8,,,13.867,0.044,13.215,0.032,,,13.454,0.032,13,0.042,12.797,0.062,,,11.889,0.026,11.531,0.022,11.521,0.023,5802,137,137,4.422,0.066,0.22,-0.272,0.2,0.32,0.966,0.343,0.077,0.918,0.075,0.062,0.998,0.23,0.547,413.9,135.5,37.29,0.036,0.01,0.008,AAA-222-111-000-0-0,58,
67,67,67,67,67,67,246175639,23 16 21.407,-05 31 24.32,1,17.947,,,,23162140-0531243,8066-301-2-0070-0119,STAR,gri,rpm,24,3,-29,3,,,,,,,21.991,0.293,19.439,0.014,18.053,0.008,17.308,0.007,16.856,0.012,15.758,0.069,15.004,0.073,15.198,0.15,3753,45,45,4.976,0.03,0.042,-0.147,0.08,0.1,0.312,0.036,0.033,0.338,0.042,0.051,10.69,2.163,2.121,446.8,59.16,52.24,0.036,0.011,0.008,AAB-222-111-000-0-0,30,
68,68,68,68,68,68,246175644,23 16 40.142,-05 31 24.03,1,16.461,,,,23164014-0531240,8066-301-2-0071-0024,STAR,gri,rpm,19,2,-31,2,,,,,,,18.164,0.018,16.998,0.004,16.452,0.004,16.231,0.005,16.103,0.008,15.204,0.038,14.762,0.067,14.892,0.124,5357,149,53,4.703,0.025,0.06,-1.471,0.45,0.25,0.588,0.057,0.033,0.638,0.039,0.029,3.078,0.415,0.627,1028,160.4,30.83,0.034,0.012,0.002,AAB-222-111-000-0-0,23.4,
69,69,69,69,69,69,246175709,23 00 50.880,-05 31 19.55,1,13.2,,,423-140768,23005088-0531193,,STAR,gri,rpm,3.6,2.6,-3.8,3.2,,,14.314,0.03,13.31,0.14,,,13.841,0.01,12.984,0.18,12.925,0.56,,,11.696,0.021,11.235,0.023,11.135,0.023,5066,120,120,3.045,0.75,0.75,-0.553,0.45,0.45,4.799,5.348,2.529,0.916,0.257,0.043,0.007,0.074,0.006,1437,1535,652.6,0.038,0.014,0.008,AAA-222-111-000-0-0,27.8,
70,70,70,70,70,70,246175752,22 57 53.588,-05 31 16.98,1,13.765,,,423-140684,22575358-0531170,,STAR,gri,rpm,5,3.1,1.7,3.5,,,14.622,0.02,13.942,0.035,,,14.245,0.035,13.724,0.044,13.559,0.067,,,12.543,0.024,12.183,0.025,12.128,0.023,5665,167,133,4.401,0.105,0.504,-0.184,0.25,0.3,1.032,0.944,0.179,0.967,0.117,0.117,0.861,0.472,0.724,606.8,497.4,124.8,0.037,0.013,0.008,AAA-222-111-000-0-0,44,
71,71,71,71,71,71,246175778,23 23 23.576,-05 31 15.21,1,13.308,,,423-141370,23232357-0531149,,STAR,gri,rpm,-11,2.1,7.7,2.4,,,14.378,0.04,13.51,0.03,,,13.926,0.01,13.235,0.01,13.043,0.13,,,11.828,0.026,11.346,0.024,11.26,0.021,5058,101,60,3.383,0.462,0.693,-0.594,0.36,0.36,3.101,3.172,2.215,0.911,0.155,0.046,0.022,0.058,0.02,1100,1115,765.5,0.037,0.008,0.008,AAA-222-111-000-0-0,36.7,
72,72,72,72,72,72,246175784,23 32 05.810,-05 31 14.62,1,17.209,,,,23320581-0531146,7824-301-2-0270-0115,EXTENDED,gri,,3,2,3,2,,,,,,,19.019,0.039,17.873,0.007,17.316,0.006,16.925,0.006,16.682,0.016,16.363,0.116,15.335,0.096,14.967,0.122,,,,,,,,,,,,,,,,,,,,,,,,,BAB-222-111-000-0-0,7.5,
73,73,73,73,73,73,246175795,22 59 02.312,-05 31 13.82,1,16.529,,,423-140713,22590232-0531140,8066-301-2-0041-0148,STAR,JHK,rpm,3.9,5.7,5,6.6,,,,,,,,,,,,,,,,,14.452,0.029,13.721,0.034,13.646,0.043,4214,171,137,4.747,0.05,0.06,-0.062,0.18,0.21,0.539,0.071,0.053,0.596,0.071,0.059,3.783,0.871,0.833,498.9,94.87,67.37,0.037,0.011,0.007,AAA-222-111-000-0-0,23.9,
74,74,74,74,74,74,246175844,23 28 28.917,-05 31 10.15,1,13.148,,,423-141484,23282892-0531099,,STAR,gri,rpm,3.7,2.2,-0.2,2.6,,,14.347,0.01,13.427,0.01,,,13.861,0.04,13.123,0.02,12.843,0.02,,,11.674,0.023,11.147,0.026,11.026,0.021,4861,97,58,2.398,0.52,0.312,-0.842,0.36,0.3,9.685,3.882,4.163,0.904,0.063,0.028,8.72E-04,0.004,5.71E-04,2946,1297,1241,0.036,0.018,0.006,AAA-222-111-000-0-0,17.2,
75,75,75,75,75,75,246175846,23 13 01.782,-05 31 10.00,1,11.205,,,423-141120,23130176-0531097,,STAR,gri,rpm,218.8,8,-32.4,8,,,13.526,0.043,11.965,0.03,,,12.836,0.031,11.364,0.04,10.506,0.1,,,8.863,0.024,8.202,0.046,7.968,0.021,3652,36,36,5.016,0.02,0.032,-0.119,0.1,0.1,0.273,0.021,0.012,0.285,0.023,0.028,13.81,0.828,1.919,16.51,0.541,0.83,0.003,0.001,0.001,AAA-112-111-000-0-0,23.8,
76,76,76,76,76,76,246175860,23 30 21.284,-05 31 09.42,1,14.855,,,423-141518,23302127-0531093,8066-301-2-0093-0057,STAR,gri,rpm,-1,2.5,-11,2.8,,,15.952,0.03,15.136,0.047,,,15.527,0.045,14.92,0.054,14.567,0.082,,,13.57,0.029,13.119,0.029,12.999,0.034,5237,157,157,4.521,0.072,1.296,-0.511,0.4,0.56,0.843,3.012,0.129,0.834,0.072,0.086,1.393,0.547,1.378,725,2368,135.7,0.04,0.011,0.009,AAA-222-111-000-0-0,59.5,
77,77,77,77,77,77,246175863,23 03 53.598,-05 31 09.12,1,15.079,,,423-140868,23035360-0531092,8066-301-2-0049-0176,STAR,gri,rpm,9.6,4.5,-16.3,5.6,,,16.194,0.08,15.302,0.05,,,15.763,0.048,15.079,0.056,14.785,0.087,,,13.867,0.022,13.516,0.043,13.399,0.043,5369,159,159,4.539,0.045,0.063,-0.251,0.25,0.3,0.8,0.093,0.07,0.826,0.08,0.08,1.539,0.381,0.35,797.7,125.8,91.64,0.04,0.011,0.009,AAA-222-111-000-0-0,37.1,
78,78,78,78,78,78,246175892,23 00 52.552,-05 31 07.32,1,13.871,,,423-140770,23005255-0531071,8066-301-2-0044-0040,STAR,gri,rpm,5.8,2.9,-0.8,3.5,,,14.706,0.05,13.902,0.12,,,14.317,0.02,13.668,0.16,13.68,0.51,,,12.659,0.022,12.303,0.026,12.233,0.025,5655,167,201,4.427,0.09,0.525,-0.116,0.2,0.24,0.982,0.913,0.129,0.963,0.098,0.081,0.974,0.402,0.82,596.5,529.7,103.5,0.038,0.015,0.007,AAA-222-111-000-0-0,27.8,
79,79,79,79,79,79,246175915,23 12 17.374,-05 31 05.33,1,15.594,,,423-141101,23121737-0531051,8066-301-2-0063-0210,STAR,JHK,rpm,37.6,3.2,3.6,3.8,,,,,,,,,,,,,,,,,13.385,0.023,12.679,0.025,12.54,0.029,4150,192,160,4.778,0.04,0.064,-0.065,0.2,0.28,0.505,0.069,0.041,0.561,0.08,0.045,4.288,0.75,1.08,283.1,54.77,35.17,0.038,0.013,0.008,AAA-222-111-000-0-0,43.7,
80,80,80,80,80,80,246175923,22 58 46.655,-05 31 04.94,1,16.245,,,,22584665-0531049,8066-301-2-0041-0107,STAR,gri,rpm,-17,2,-41,2,,,,,,,20.329,0.088,17.872,0.006,16.423,0.004,15.548,0.004,15.064,0.005,13.825,0.026,13.191,0.028,12.954,0.026,3578,57,42,5.035,0.024,0.036,-0.07,0.08,0.1,0.25,0.03,0.023,0.244,0.043,0.031,15.45,2.703,2.718,139.5,19.71,14.94,0.03,0.005,0.007,AAA-222-111-000-0-0,33.6,
81,81,81,81,81,81,246175938,23 23 13.313,-05 31 03.91,1,12.19,,,423-141363,23231331-0531036,,STAR,gri,rpm,-7.5,1.6,-4.7,2.3,,,13.386,0.07,12.475,0.04,,,12.93,0.06,12.17,0.02,11.873,0.07,,,10.577,0.025,10.06,0.025,9.954,0.021,4888,97,97,2.566,0.726,0.33,-0.567,0.35,0.42,7.732,3.6,4.132,0.953,0.212,0.071,0.002,0.019,0.001,1470,611,736.4,0.038,0.013,0.008,AAA-222-111-000-0-0,30.6,
82,82,82,82,82,82,246175939,23 22 37.242,-05 31 03.71,1,13.198,,,423-141348,23223724-0531036,,STAR,gri,rpm,-8.1,1.8,7.7,3.6,,,13.876,0.04,13.272,0.04,,,13.525,0.03,13.081,0.02,13.058,0.34,,,12.042,0.022,11.754,0.028,11.68,0.023,5988,96,96,4.193,0.165,0.165,-0.113,0.18,0.21,1.29,0.319,0.217,1.066,0.121,0.101,0.43,0.335,0.214,639.3,156,125.4,0.038,0.013,0.008,AAA-222-111-000-0-0,42.6,
83,83,83,83,83,83,246175943,23 08 44.088,-05 31 03.31,1,13.115,,,423-140989,23084409-0531031,,STAR,gri,rpm,5.1,2.4,-3.6,3,,,14.104,0.045,13.365,0.033,,,13.654,0.033,13.106,0.042,12.884,0.063,,,11.95,0.023,11.553,0.025,11.495,0.021,5385,85,85,3.356,0.81,0.972,-0.969,0.64,0.2,2.966,5.371,1.713,0.894,0.064,0.021,0.021,0.302,0.021,1043,2410,549.2,0.034,0.008,0.007,AAA-222-111-000-0-0,42.9,
84,84,84,84,84,84,246175947,22 57 50.445,-05 31 02.95,1,12.873,,,423-140681,22575044-0531030,,STAR,gri,rpm,4,2.1,-5.8,2.8,,,13.669,0.043,13.032,0.032,,,13.297,0.032,12.875,0.041,12.691,0.062,,,11.808,0.022,11.521,0.022,11.458,0.023,6018,120,120,4.267,0.11,0.242,-0.155,0.18,0.18,1.197,0.425,0.154,1.065,0.095,0.095,0.553,0.307,0.325,523.6,196.9,70.71,0.038,0.014,0.008,AAA-222-111-000-0-0,49,
85,85,85,85,85,85,246175948,23 18 41.246,-05 31 02.95,1,12.297,,,423-141253,23184124-0531029,,STAR,gri,rav,-14.1,1.5,-14.6,2.3,,,13.37,0.03,12.546,0.03,,,12.918,0.01,12.291,0.01,12.031,0.04,,,10.91,0.023,10.454,0.027,10.353,0.023,4896,118,148,2.394,0.065,0.065,-0.555,0.12,0.15,10.239,0.758,0.974,0.958,0.019,0.043,8.74E-04,2.47E-04,1.93E-04,2150,153.8,143.5,0.037,0.013,0.007,AAA-222-111-000-0-0,44.5,
86,86,86,86,86,86,246175986,23 04 24.423,-05 31 00.84,1,14.445,,,423-140880,23042442-0531006,8066-301-2-0050-0084,STAR,gri,rpm,-29.4,4.6,-16.8,5.6,,,15.793,0.05,14.786,0.043,,,15.291,0.043,14.457,0.049,14.083,0.073,,,12.983,0.026,12.427,0.026,12.354,0.026,4803,95,76,4.641,0.042,0.035,-0.306,0.3,0.25,0.663,0.062,0.057,0.72,0.063,0.063,2.304,0.492,0.343,381.8,39.73,42.77,0.036,0.014,0.006,AAA-222-111-000-0-0,28.1,
87,87,87,87,87,87,246175989,23 13 03.255,-05 31 00.58,1,11.33,,5249-410-1,423-141122,23130323-0531007,,STAR,gri,rpm,-0.7,3,-7.8,3.3,,,12.715,0.416,11.644,0.215,,,12.418,0.02,11.305,0.13,10.864,0.06,,,9.57,0.022,8.856,0.021,8.75,0.021,4293,87,69,1.435,0.365,0.438,-0.671,0.36,0.42,28.542,17.239,9.29,0.944,0.045,0.062,3.02E-05,7.33E-05,2.33E-05,2885,1518,856.8,0.038,0.013,0.008,AAA-222-111-000-0-0,23.8,
88,88,88,88,88,88,246176004,23 17 55.941,-05 30 59.53,1,9.096,,5249-1074-1,423-141232,23175593-0530594,,STAR,gri,plx,41.8,1.1,3.1,1.1,,,9.296,0.02,8.839,0.016,,,10.019,0.22,9.486,0.03,8.7,0.06,,,7.895,0.027,7.723,0.031,7.647,0.024,6527,363,259,3.775,0.077,0.055,0.048,0.1,0.12,2.792,0.186,0.241,1.726,0.07,0.07,0.077,0.02,0.014,220.6,12.6,12.6,0.033,0.008,0.006,AAA-111-111-000-0-0,5.8,
89,89,89,89,89,89,246176018,23 10 31.925,-05 30 58.62,1,11.195,,5249-409-1,423-141040,23103191-0530586,,STAR,gri,plx,39.4,1.8,9.8,1.9,,,11.662,0.103,11.432,0.139,,,11.398,0.03,11.127,0.04,10.998,0.06,,,10.256,0.023,10.065,0.023,10.002,0.024,6538,162,162,4.137,0.11,0.154,-0.026,0.12,0.18,1.614,0.376,0.224,1.344,0.13,0.13,0.315,0.151,0.133,407.8,128.8,128.8,0.036,0.011,0.007,AAA-222-111-000-0-0,82.3,
90,90,90,90,90,90,246176059,23 12 10.140,-05 30 55.57,1,16.412,,,,23121014-0530555,8066-301-2-0063-0166,EXTENDED,gri,,-6,2,0,2,,,,,,,18.734,0.043,17.173,0.006,16.472,0.005,16.086,0.005,15.761,0.011,15.402,0.075,14.931,0.096,14.37,0.101,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,24.6,
91,91,91,91,91,91,246176067,23 17 10.738,-05 30 55.11,1,15.811,,,423-141212,23171074-0530553,8066-301-2-0071-0195,STAR,JHK,rpm,7,4,-12,5.2,,,,,,,,,,,,,,,,,13.56,0.024,12.871,0.028,12.702,0.026,4164,200,200,4.766,0.072,0.06,-0.017,0.12,0.18,0.515,0.066,0.069,0.579,0.064,0.076,3.862,1.644,0.864,316.5,57.93,57.81,0.036,0.013,0.008,AAA-222-111-000-0-0,34.6,
92,92,92,92,92,92,246176082,23 19 10.411,-05 30 53.85,1,17.054,,,,23191041-0530538,8066-301-2-0075-0092,STAR,gri,rpm,-5,2,-16,2,,,,,,,20.852,0.123,18.125,0.007,17.01,0.005,16.595,0.005,16.331,0.009,15.298,0.047,14.706,0.06,14.73,0.108,4326,52,52,4.752,0.07,0.05,-0.352,0.3,0.25,0.523,0.062,0.076,0.582,0.068,0.081,3.93,1.495,0.808,741,100,104.5,0.037,0.013,0.007,AAA-222-111-000-0-0,24.9,
93,93,93,93,93,93,246176137,23 10 57.880,-05 30 49.87,1,15.173,,,423-141055,23105787-0530498,8066-301-2-0061-0054,STAR,JHK,rpm,0.2,2.8,3.9,3.6,,,,,,,,,,,,,,,,,13.256,0.028,12.614,0.03,12.498,0.026,4363,210,252,4.689,0.1,3.2,-0.121,0.2,1.2,0.586,26.208,0.099,0.658,0.158,0.131,2.722,1.642,2.722,342.9,15750,92.77,0.034,0.013,0.008,AAA-222-111-000-0-0,35.3,
94,94,94,94,94,94,246176193,23 10 19.141,-05 30 45.48,1,15.325,,,423-141030,23101913-0530455,8066-301-2-0060-0017,STAR,BV,rpm,-14.1,2.9,-13.6,3.8,,,16.503,0.1,15.498,0.054,,,16.042,0.052,,,,,,,13.738,0.026,13.296,0.033,13.144,0.03,5179,200,200,4.575,0.05,0.06,-0.323,0.3,0.42,0.75,0.086,0.091,0.794,0.078,0.094,1.778,0.534,0.349,664,101.9,88.33,0.036,0.011,0.006,AAA-222-111-000-0-0,24.9,
95,95,95,95,95,95,246176203,23 11 10.283,-05 30 44.75,1,10.903,,5249-273-1,423-141061,23111027-0530446,,STAR,gri,rav,-10.5,1.9,-0.9,2.1,,,11.735,0.122,11.136,0.112,,,11.325,0.03,10.893,0.04,10.722,0.06,,,9.872,0.026,9.616,0.025,9.521,0.021,6040,146,146,4.362,0.055,0.088,0,0.1,0.12,1.153,0.124,0.094,1.11,0.069,0.069,0.706,0.173,0.186,209.2,27.7,20.59,0.032,0.01,0.006,AAA-222-111-000-0-0,93.6,
96,96,96,96,96,96,246176218,23 11 28.683,-05 30 43.55,1,17.245,,,,23112868-0530435,8066-301-2-0062-0164,EXTENDED,gri,,4,2,1,2,,,,,,,20.264,0.121,18.307,0.01,17.258,0.006,16.79,0.006,16.388,0.013,15.575,0.075,14.873,0.105,14.531,0.096,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-0-0,32.7,
97,97,97,97,97,97,246176253,23 02 45.653,-05 30 40.68,1,12.712,,,423-140831,23024565-0530407,,STAR,gri,rpm,-11.4,2.1,13.5,2.7,,,13.686,0.043,12.846,0.031,,,13.291,0.032,12.61,0.041,12.464,0.061,,,11.6,0.028,11.25,0.024,11.163,0.023,5475,108,130,4.494,0.04,0.584,0.017,0.18,0.15,0.907,1.085,0.057,0.964,0.158,0.066,1.215,0.213,1.071,327,380.9,30.83,0.038,0.008,0.008,AAA-222-111-000-0-0,29.2,
98,98,98,98,98,98,246176269,23 51 46.552,-05 30 39.18,1,10.199,,5259-337-1,423-142001,23514655-0530391,,STAR,gri,plx,-17.3,1.3,-12.9,1.5,,,10.635,0.058,10.233,0.057,,,10.468,0.03,10.155,0.04,10.083,0.06,,,9.456,0.024,9.22,0.022,9.205,0.023,6384,153,153,4.099,0.11,0.11,-0.049,0.15,0.21,1.639,0.264,0.192,1.3,0.098,0.138,0.275,0.122,0.085,271,38.16,38.16,0.034,0.01,0.007,AAA-222-111-000-0-0,34.7,
99,99,99,99,99,99,246176296,23 29 43.390,-05 30 36.86,1,13.796,,,423-141507,23294338-0530368,,STAR,gri,rpm,62.7,3.2,-24.8,9.2,,,15.462,0.01,14.272,0.02,,,14.944,0.05,13.743,0.03,13.303,0.02,,,11.949,0.023,11.373,0.022,11.236,0.025,4198,96,145,4.824,0.098,0.07,-0.387,0.25,0.3,0.444,0.078,0.09,0.5,0.088,0.106,5.371,3.102,1.408,130.1,28.85,31.81,0.026,0.006,0.004,AAA-222-111-000-0-0,20.2,
100,100,100,100,100,100,246176310,23 02 23.205,-05 30 35.33,1,10.837,,5248-675-1,423-140814,23022320-0530353,,STAR,gri,plx,50.2,2.5,-15.2,2.7,,,12.013,0.229,10.91,0.099,,,11.676,0.03,10.731,0.04,10.478,0.06,,,9.448,0.025,8.961,0.025,8.851,0.022,4829,76,76,3.483,0.115,0.184,0.085,0.12,0.12,3.312,0.759,0.454,1.247,0.121,0.121,0.032,0.016,0.015,304.6,55.11,55.11,0.037,0.014,0.008,AAA-222-111-000-0-0,51.2,
101,101,101,101,101,101,246176329,23 10 16.240,-05 30 34.20,1,14.259,,,423-141028,23101623-0530341,8066-301-2-0060-0127,STAR,JHK,rpm,-25.1,3.1,-117.6,3.6,,,,,,,,,,,,,,,,,12.131,0.024,11.565,0.023,11.31,0.023,3536,126,70,5.036,0.066,0.055,-0.046,0.18,0.21,0.236,0.046,0.046,0.23,0.063,0.053,16.15,6.982,4.179,68.46,26.34,16.67,0.015,0.006,0.005,AAA-222-111-000-0-0,44.7,
102,102,102,102,102,102,246176341,23 12 19.868,-05 30 33.47,1,14.833,,,423-141103,23121986-0530332,8066-301-2-0063-0100,STAR,gri,rpm,33,2.9,-11.6,3.6,,,15.452,0.03,14.965,0.11,,,15.181,0.042,14.791,0.14,14.684,0.1,,,13.979,0.027,13.626,0.035,13.56,0.048,5753,272,181,4.492,0.09,0.108,-0.804,0.36,0.36,0.814,0.152,0.128,0.774,0.062,0.062,1.423,0.587,0.483,890.6,196,160.7,0.038,0.01,0.007,AAA-222-111-000-0-0,40.5,
